Siret;UAI validée;Raison sociale;Enseigne;numero_declaration_activite;etat_administratif;Nature;Adresse;Académie;Région;Qualiopi;Réseaux;Réseaux à jour;Nombre de relations;Nombre de lieux de formation;Date d'import;UAI probable;UAI potentielle 1;UAI potentielle 2;UAI potentielle 3;UAI potentielle 4;UAI potentielle 5;UAI potentielle 6;UAI potentielle 7;UAI potentielle 8;UAI potentielle 9;UAI potentielle 10;UAI potentielle 11;UAI potentielle 12;UAI potentielle 13;UAI potentielle 14;UAI potentielle 15;UAI potentielle 16;UAI potentielle 17;UAI potentielle 18;UAI potentielle 19;UAI potentielle 20;UAI potentielle 21;UAI potentielle 22;UAI potentielle 23;UAI potentielle 24;UAI potentielle 25;UAI potentielle 26;UAI potentielle 27;UAI potentielle 28;UAI potentielle 29;UAI potentielle 30;UAI potentielle 31;UAI potentielle 32;UAI potentielle 33;UAI potentielle 34;UAI potentielle 35;UAI potentielle 36;UAI potentielle 37;UAI potentielle 38;UAI potentielle 39;UAI potentielle 40;UAI potentielle 41;UAI potentielle 42;UAI potentielle 43;UAI potentielle 44;UAI potentielle 45;UAI potentielle 46;UAI potentielle 47;UAI potentielle 48;UAI potentielle 49;UAI potentielle 50;UAI potentielle 51;UAI potentielle 52;UAI potentielle 53;UAI potentielle 54;UAI potentielle 55;UAI potentielle 56;UAI potentielle 57;UAI potentielle 58;UAI potentielle 59;UAI potentielle 60
77566202601140;0932633G;ASS OUVRIERE COMPAGNON DEVOIR TOUR FRANC;;11750079275;actif;formateur;22 RUE DES GRILLES 93500 PANTIN;Créteil;Île-de-France;Oui;;comp_du_devoir;35;1;17/12/2021;0932633G;0754792B;0932633G;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
78215182300062;0471029N;FEDER COMPAGNON METIERS BATIMENT;;72470000447;actif;responsable_formateur;6 RUE J B PERES 47000 AGEN;Bordeaux;Nouvelle-Aquitaine;Oui;comp_du_tour_de_france;comp_du_tour_de_france;;1;17/12/2021;0471029N;0471029N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
77807081300028;0870623E;FEDER COMPAGNONNIQUE METIERS BATIMENT;;74870001387;actif;responsable_formateur;5 RUE DE LA REGLE 87000 LIMOGES;Limoges;Nouvelle-Aquitaine;Oui;comp_du_tour_de_france;comp_du_tour_de_france;;1;17/12/2021;0870623E;0870623E;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
77566202600225;0754792B;ASS OUVRIERE COMPAGNON DEVOIR TOUR FRANC;;11750079275;actif;responsable_formateur;1 PL ST GERVAIS 75004 PARIS 4;Paris;Île-de-France;Oui;;comp_du_devoir;35;1;17/12/2021;0754792B;0011285S;0752868K;0754792B;0772864V;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
77566202600910;0693088G;ASS OUVRIERE COMPAGNON DEVOIR TOUR FRANC;CTRE FORMATION D'APPRENTIS;11750079275;actif;responsable_formateur;53 AV SIDOINE APOLLINAIRE 69009 LYON 9EME;Lyon;Auvergne-Rhône-Alpes;Oui;;comp_du_devoir;35;;17/12/2021;0693088G;0693088G;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
77566202600050;0672632X;ASS OUVRIERE COMPAGNON DEVOIR TOUR FRANC;;11750079275;actif;responsable_formateur;2 RUE DE WASSELONNE 67000 STRASBOURG;Strasbourg;Grand Est;Oui;;comp_du_devoir;35;1;17/12/2021;0672632X;0421875K;0672632X;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
81893333500015;0624240X;FEDERATION COMPAGNONNIQUE REGIONALE HAUTS DE FRANCE;;32620280762;actif;formateur;23 AV PAUL MICHONNEAU 62000 ARRAS;Lille;Hauts-de-France;Oui;comp_du_tour_de_france;comp_du_tour_de_france;1;;17/12/2021;0624240X;0596711Z;0624240X;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
77566202600258;0595645R;ASS OUVRIERE COMPAGNON DEVOIR TOUR FRANC;;11750079275;actif;responsable_formateur;118 RUE DE BABYLONE 59491 VILLENEUVE D'ASCQ;Lille;Hauts-de-France;Oui;;comp_du_devoir;35;1;17/12/2021;0595645R;0595645R;0802209S;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
77566202600092;0492219W;ASS OUVRIERE COMPAGNON DEVOIR TOUR FRANC;CTRE FORMATION APPRENTIS COMP DU DEVOIR;11750079275;actif;responsable_formateur;25 BD COPERNIC 49100 ANGERS;Nantes;Pays de la Loire;Oui;;comp_du_devoir;35;1;17/12/2021;0492219W;0492219W;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
31521327200067;0451582A;FEDERATION COMPAGNONNIQUE REGIONALE D'ORLEANS;;24450007645;actif;responsable_formateur;RUE GUSTAVE EIFFEL 45380 LA CHAPELLE-SAINT-MESMIN;Orléans-Tours;Centre-Val de Loire;Oui;comp_du_tour_de_france;comp_du_tour_de_france;;1;17/12/2021;0451582A;0451582A;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
30707155500030;0442233N;FORMATION COMPAGNONNIQUE METIER BATIMENT;;52440000144;actif;responsable_formateur;238 RUE DE LA PYRAMIDE 44230 SAINT-SEBASTIEN-SUR-LOIRE;Nantes;Pays de la Loire;Oui;comp_du_tour_de_france;comp_du_tour_de_france;;1;17/12/2021;0442233N;0312504D;0442233N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
77950722700048;0383174U;FEDERATION COMPAGNONNIQUE REGIONALE DE GRENOBLE;;82380002638;actif;responsable_formateur;15 AV DE GRUGLIASCO 38130 ECHIROLLES;Grenoble;Auvergne-Rhône-Alpes;Oui;comp_du_tour_de_france;comp_du_tour_de_france;;1;17/12/2021;0383174U;0383174U;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
77566202600829;0352356W;ASS OUVRIERE COMPAGNON DEVOIR TOUR FRANC;;11750079275;actif;responsable_formateur;2 RUE JULES VERNE 35000 RENNES;Rennes;Bretagne;Oui;;comp_du_devoir;35;1;17/12/2021;0352356W;0352356W;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
77566202600167;0332882D;ASS OUVRIERE COMPAGNON DEVOIR TOUR FRANC;;11750079275;actif;responsable_formateur;76 RUE LAROCHE 33000 BORDEAUX;Bordeaux;Nouvelle-Aquitaine;Oui;;comp_du_devoir;35;1;17/12/2021;0332882D;0332882D;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
77694482900030;0312504D;FEDERATION COMPAGNONNIQUE REGIONALE OCCITANIE;;73310002131;actif;responsable_formateur;10 RUE AGRICOL PERDIGUIER 31830 PLAISANCE-DU-TOUCH;Toulouse;Occitanie;Oui;comp_du_tour_de_france;comp_du_tour_de_france;;1;17/12/2021;0312504D;0312504D;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
77566202600555;0312239R;ASS OUVRIERE COMPAGNON DEVOIR TOUR FRANC;CENTRE DE FORMATION D'APPRENTIS;11750079275;actif;responsable_formateur;5 RUE HYACINTHE DUBREUIL 31770 COLOMIERS;Toulouse;Occitanie;Oui;;comp_du_devoir;35;1;17/12/2021;0312239R;0311729L;0312238P;0312239R;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
77566202600845;0301567R;ASS OUVRIERE COMPAGNON DEVOIR TOUR FRANC;;11750079275;actif;responsable_formateur;3 CHE DU COMPAGNON 30900 NIMES;Montpellier;Occitanie;Oui;;comp_du_devoir;35;;17/12/2021;0301567R;0301567R;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
77566202601074;0212000K;ASS OUVRIERE COMPAGNON DEVOIR TOUR FRANC;;11750079275;actif;responsable_formateur;1 RUE JEAN MAZEN 21000 DIJON;Dijon;Bourgogne-Franche-Comté;Oui;;comp_du_devoir;35;1;17/12/2021;0212000K;0212000K;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
77566202601033;0251928K;ASS OUVRIERE COMPAGNON DEVOIR TOUR FRANC;;11750079275;actif;formateur;25 RUE JEAN WYRSCH 25000 BESANCON;Besançon;Bourgogne-Franche-Comté;Oui;;comp_du_devoir;35;1;17/12/2021;0251928K;0251928K;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
78296445600019;0134297A;FEDERATION COMPAGNONNIQUE REGIONALE DE MARSEILLE;;93130699013;actif;responsable_formateur;7 BD PONS 13014 MARSEILLE 14;Aix-Marseille;Provence-Alpes-Côte d'Azur;Oui;comp_du_tour_de_france;comp_du_tour_de_france;;1;17/12/2021;0134297A;0134297A;0642033M;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
77566202600209;0133475G;ASS OUVRIERE COMPAGNON DEVOIR TOUR FRANC;CFA;11750079275;actif;formateur;184 RUE DU DOCTEUR CAUVIN 13012 MARSEILLE 12;Aix-Marseille;Provence-Alpes-Côte d'Azur;Oui;;comp_du_devoir;35;1;17/12/2021;0133475G;0133475G;0134297A;0511971R;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
77566202601017;;ASS OUVRIERE COMPAGNON DEVOIR TOUR FRANC;;11750079275;fermé;inconnue;469 RUE DU CONTROLE 34670 BAILLARGUES;Montpellier;Occitanie;Oui;;comp_du_devoir;36;;17/12/2021;0342064J;0342064J;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
77566202600597;0891251B;ASS OUVRIERE COMPAGNON DEVOIR TOUR FRANC;;11750079275;actif;formateur;6 RUE SAINT PELERIN 89000 AUXERRE;Dijon;Bourgogne-Franche-Comté;Oui;;comp_du_devoir;35;1;17/12/2021;0891251B;0212000K;0891251B;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
77566202601108;0861318R;ASS OUVRIERE COMPAGNON DEVOIR TOUR FRANC;;11750079275;actif;formateur;118 RUE DU PORTEAU 86000 POITIERS;Poitiers;Nouvelle-Aquitaine;Oui;;comp_du_devoir;35;1;17/12/2021;0861318R;0861318R;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
77566202600522;0811166C;ASS OUVRIERE COMPAGNON DEVOIR TOUR FRANC;;11750079275;actif;responsable_formateur;2 RUE MARECHAL LYAUTEY 81000 ALBI;Toulouse;Occitanie;Oui;;comp_du_devoir;35;1;17/12/2021;0811166C;0312239R;0811166C;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
77566202600480;0762897L;ASS OUVRIERE COMPAGNON DEVOIR TOUR FRANC;;11750079275;actif;formateur;RUE FRANCIS POULENC 76130 MONT-SAINT-AIGNAN;Normandie;Normandie;Oui;;comp_du_devoir;35;1;17/12/2021;0762897L;0752868K;0762897L;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
77566202600589;0642015T;ASS OUVRIERE COMPAGNON DEVOIR TOUR FRANC;;11750079275;actif;formateur;16 AV DE LA PAIX 64110 GELOS;Bordeaux;Nouvelle-Aquitaine;Oui;;comp_du_devoir;35;1;17/12/2021;0642015T;0642015T;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
77566202600936;0542388C;ASS OUVRIERE COMPAGNON DEVOIR TOUR FRANC;;11750079275;actif;responsable_formateur;6 AV DU GENERAL DE GAULLE 54140 JARVILLE-LA-MALGRANGE;Nancy-Metz;Grand Est;Oui;;comp_du_devoir;35;1;17/12/2021;0542388C;0541958K;0542388C;0672632X;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
77566202600084;0511971R;ASS OUVRIERE COMPAGNON DEVOIR TOUR FRANC;;11750079275;actif;responsable_formateur;CHE DE REIMS 51140 MUIZON;Reims;Grand Est;Oui;;comp_du_devoir;35;1;17/12/2021;0511971R;0101050M;0301567R;0511971R;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
77566202600571;0492133C;ASS OUVRIERE COMPAGNON DEVOIR TOUR FRANC;;11750079275;actif;responsable_formateur;RUE DUPLESSIS MORNAY 49400 SAUMUR;Nantes;Pays de la Loire;Oui;;comp_du_devoir;35;1;17/12/2021;0492133C;0492133C;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
77566202600548;0451521J;ASS OUVRIERE COMPAGNON DEVOIR TOUR FRANC;;11750079275;fermé;inconnue;LD CHATEAU DE CEPOY 45120 CEPOY;Orléans-Tours;Centre-Val de Loire;Oui;;comp_du_devoir;36;;17/12/2021;0451521J;0451521J;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
77566202600126;0442093L;ASS OUVRIERE COMPAGNON DEVOIR TOUR FRANC;;11750079275;actif;responsable_formateur;48 QUAI DE MALAKOFF 44000 NANTES;Nantes;Pays de la Loire;Oui;;comp_du_devoir;35;1;17/12/2021;0442093L;0442093L;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
77566202600506;0421875K;ASS OUVRIERE COMPAGNON DEVOIR TOUR FRANC;CENTRE FORMATION APPRENTIS 1875K;11750079275;actif;formateur;RUE RAOUL FOLLEREAU 42350 LA TALAUDIERE;Lyon;Auvergne-Rhône-Alpes;Oui;;comp_du_devoir;35;;17/12/2021;0421875K;0421875K;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
40350234700012;0391131T;INSTITUT EUROPEEN DE FORMATION;;43390038939;actif;responsable_formateur;2 RUE LEOPOLD ALIXANT 39330 MOUCHARD;Besançon;Bourgogne-Franche-Comté;Oui;comp_du_tour_de_france;comp_du_tour_de_france;;1;17/12/2021;0391131T;0391131T;0730878H;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
77566202600381;0371437L;ASS OUVRIERE COMPAGNON DEVOIR TOUR FRANC;;11750079275;actif;responsable_formateur;25 RUE DE FRANCHE COMTE 37100 TOURS;Orléans-Tours;Centre-Val de Loire;Oui;;comp_du_devoir;35;1;17/12/2021;0371437L;0332882D;0371437L;0371485N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
77566202600076;0511970P;ASS OUVRIERE COMPAGNON DEVOIR TOUR FRANC;;11750079275;actif;responsable_formateur;115 BD CHARLES ARNOULD 51100 REIMS;Reims;Grand Est;Oui;;comp_du_devoir;35;1;17/12/2021;0511970P;0511970P;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
77566202600456;0333142L;ASS OUVRIERE COMPAGNON DEVOIR TOUR FRANC;;11750079275;actif;formateur;ST ALBERT 33190 LAMOTHE-LANDERRON;Bordeaux;Nouvelle-Aquitaine;Oui;;comp_du_devoir;35;1;17/12/2021;0333142L;0333142L;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
77566202600837;0241177Z;ASS OUVRIERE COMPAGNON DEVOIR TOUR FRANC;;11750079275;actif;responsable_formateur;ALL DES SPORTS 24650 CHANCELADE;Bordeaux;Nouvelle-Aquitaine;Oui;;comp_du_devoir;35;1;17/12/2021;0241177Z;0241177Z;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
77566202601090;0171465A;ASS OUVRIERE COMPAGNON DEVOIR TOUR FRANC;;11750079275;actif;responsable_formateur;1 RUE THEROIGNE DE MERICOURT 17000 LA ROCHELLE;Poitiers;Nouvelle-Aquitaine;Oui;;comp_du_devoir;35;1;17/12/2021;0171465A;0171465A;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
77566202600472;0101050M;ASS OUVRIERE COMPAGNON DEVOIR TOUR FRANC;;11750079275;actif;responsable_formateur;9 RUE MARIE CURIE 10000 TROYES;Reims;Grand Est;Oui;;comp_du_devoir;35;1;17/12/2021;0101050M;0101050M;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
77566202600563;;ASS OUVRIERE COMPAGNON DEVOIR TOUR FRANC;1285S;11750079275;fermé;inconnue;CHATEAU DE PONT DE VEYLE 01290 PONT-DE-VEYLE;Lyon;Auvergne-Rhône-Alpes;Oui;;comp_du_devoir;36;;17/12/2021;0011285S;0011285S;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
